repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2013,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Male,5,x,x,x,x,x,x,x,x
2013,New registration (during report period),282E,Powered Lift Truck Technician,Voluntary,Male,8,23.802397260274,3.47870785375397,0,6,0,2,0.341438356164384,20130828
2013,New registration (during report period),289F,Electrician (Signal Maintenance),Voluntary,Male,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,3,x,x,x,x,x,x,x,x
2013,New registration (during report period),296A,Native Residential Construction Worker,Voluntary,Male,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),297B,Special Events Coordinator,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),297C,Bicycle Mechanic,Voluntary,Male,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),306A,Plumber,Compulsary,Female,12,25.4963470319635,7.24889785995176,0,11,0,1,0.475114155251142,20130710
2013,New registration (during report period),306A,Plumber,Compulsary,Male,759,24.5437724475247,6.94882596456197,0,699,2,58,0.506838486111863,20130629
2013,New registration (during report period),307A,Steamfitter,Compulsary,Female,9,26.7059360730594,5.81638721997924,0,9,0,0,0.35220700152207,20130824
2013,New registration (during report period),307A,Steamfitter,Compulsary,Male,192,27.8698202054795,7.33633665224579,0,173,0,19,0.442936643835616,20130722
2013,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Female,4,x,x,x,x,x,x,x,x
2013,New registration (during report period),308A,Sheet Metal Worker,Compulsary,Male,248,26.4515134776845,6.34483283095759,0,233,0,15,0.430932390631905,20130726
2013,New registration (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,29,27.5838450637695,8.9531756746079,0,25,0,4,0.488332546055739,20130705
2013,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,48,25.6559931506849,8.073616995767,0,47,0,1,0.449315068493151,20130720
2013,New registration (during report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,1749,24.8331257783313,6.7021170356205,0,1658,6,85,0.501988611887811,20130630
2013,New registration (during report period),309C,Electrician - Domestic and Rural,Compulsary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),309C,Electrician - Domestic and Rural,Compulsary,Male,19,24.6550829127614,8.14960405683731,0,18,0,1,0.556452775775054,20130610
2013,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,7,26.5033268101761,9.5224797112855,0,3,0,4,0.36320939334638,20130820
2013,New registration (during report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,111,24.5994816734543,8.82239742137796,0,101,0,10,0.508873256818462,20130628
2013,New registration (during report period),310D,Transmission Technician,Compulsary,Male,8,24.3407534246575,9.19227444202321,0,6,0,2,0.263698630136986,20130925
2013,New registration (during report period),310E,Alignment and Brakes Technician,Compulsary,Male,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),310G,Motorcycle Technician,Compulsary,Male,38,26.1119682768565,8.48316048267735,0,35,0,3,0.384138428262437,20130812
2013,New registration (during report period),310J,Truck-Trailer Service Technician,Compulsary,Male,32,28.4133561643836,9.57087844322689,0,26,0,6,0.566352739726027,20130607
2013,New registration (during report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,3,x,x,x,x,x,x,x,x
2013,New registration (during report period),310Q,Auto Body Repairer,Compulsary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),310Q,Auto Body Repairer,Compulsary,Male,17,26.390975020145,9.03183350601095,0,17,0,0,0.494923448831587,20130703
2013,New registration (during report period),310S,Automotive Service Technician,Compulsary,Female,66,22.0480697384807,6.38348937728363,0,63,0,3,0.486342880863429,20130706
2013,New registration (during report period),310S,Automotive Service Technician,Compulsary,Male,1611,22.7200581617816,6.37304707704403,0,1485,0,126,0.532416690050424,20130619
2013,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Female,11,23.359402241594,7.28216960098273,0,11,0,0,0.440846824408468,20130723
2013,New registration (during report period),310T,Truck and Coach Technician,Compulsary,Male,667,25.1780493314986,7.94851622668055,0,617,0,50,0.464623852457333,20130714
2013,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,3,x,x,x,x,x,x,x,x
2013,New registration (during report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,289,26.4741432431151,6.89017156323847,0,265,0,24,0.511466085225388,20130627
2013,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,113,29.0694387198448,7.73105200148829,0,102,0,11,0.44194447811856,20130722
2013,New registration (during report period),332A,Hairstylist,Compulsary,Female,1117,25.9762058351014,8.64136879712607,0,961,49,107,0.521379428753633,20130623
2013,New registration (during report period),332A,Hairstylist,Compulsary,Male,133,28.1686064476259,8.64838880230761,0,117,6,10,0.452137192295808,20130718
2013,New registration (during report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Male,88,31.7920298879203,9.34046520433878,0,85,0,3,0.467714819427148,20130713
2013,New registration (during report period),339B,Hoisting Engineer - Tower Crane Operator,Compulsary,Male,47,28.6389973768581,8.40967093274648,0,46,1,0,0.635733022442437,20130512
2013,New registration (during report period),339C,Hoisting Engineer - Mobile Crane Operator 2,Compulsary,Male,13,36.4124341412013,12.3629942253295,0,10,0,3,0.476290832455216,20130710
2013,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Female,3,x,x,x,x,x,x,x,x
2013,New registration (during report period),401A,Brick and Stone Mason,Voluntary,Male,172,25.8736062440268,6.62614071534022,0,161,0,11,0.490904746734629,20130704
2013,New registration (during report period),403A,General Carpenter,Voluntary,Female,32,26.1462328767123,10.1223073127409,0,30,0,2,0.513441780821918,20130626
2013,New registration (during report period),403A,General Carpenter,Voluntary,Male,1049,24.513856641028,6.22982103937192,0,994,2,53,0.48532849288951,20130706
2013,New registration (during report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Female,4,x,x,x,x,x,x,x,x
2013,New registration (during report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Male,37,30.0547945205479,7.97927365051638,0,35,0,2,0.446797482413921,20130720
2013,New registration (during report period),404D,Painter and Decorator - Industrial,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),404D,Painter and Decorator - Industrial,Voluntary,Male,20,28.073698630137,8.09906534289907,0,20,0,0,0.498904109589041,20130701
2013,New registration (during report period),410K,Motive Power Machinist,Voluntary,Male,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),410N,Automotive Painter,Voluntary,Male,8,24.7140410958904,4.56738869165229,0,5,0,3,0.547602739726027,20130614
2013,New registration (during report period),415A,Cook,Voluntary,Female,231,23.6249421811066,8.88523926203139,0,216,0,15,0.594176599656052,20130528
2013,New registration (during report period),415A,Cook,Voluntary,Male,397,22.7375176839999,6.94386046111868,0,347,2,48,0.563327697456955,20130608
2013,New registration (during report period),415B,Assistant Cook,Voluntary,Female,16,21.9323630136986,8.32877900256002,0,13,0,3,0.79777397260274,20130314
2013,New registration (during report period),415B,Assistant Cook,Voluntary,Male,18,19.2852359208524,1.77746510348618,0,14,0,4,0.74703196347032,20130402
2013,New registration (during report period),415C,Chef,Voluntary,Male,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),415D,Institutional Cook,Voluntary,Female,22,40.0692403486924,11.9245505721776,0,21,0,1,0.393773349937733,20130809
2013,New registration (during report period),415D,Institutional Cook,Voluntary,Male,6,31.8922374429224,14.4827087916532,0,6,0,0,0.604566210045662,20130524
2013,New registration (during report period),416E,Electronic Service Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),416E,Electronic Service Technician,Voluntary,Male,16,42.5818493150685,9.59646793278067,0,16,0,0,0.475342465753425,20130710
2013,New registration (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),420A,Ironworker - Structural and Ornamental,Voluntary,Male,115,28.3635259082787,8.68803938795524,0,107,0,8,0.548993448481239,20130613
2013,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Female,6,30.6767123287671,13.0108953866171,0,5,0,1,0.454337899543379,20130718
2013,New registration (during report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,212,24.0871930731455,7.53524787345783,0,184,0,28,0.466683897647971,20130713
2013,New registration (during report period),423A,Baker,Voluntary,Female,30,18.7911415525114,1.44498428901158,0,27,1,2,0.737625570776256,20130405
2013,New registration (during report period),423A,Baker,Voluntary,Male,9,19.710502283105,3.13413341590915,0,9,0,0,0.678843226788432,20130427
2013,New registration (during report period),423C,Baker-Patissier,Voluntary,Female,46,22.0063132817153,7.09359656558032,0,42,1,3,0.534246575342466,20130619
2013,New registration (during report period),423C,Baker-Patissier,Voluntary,Male,14,21.6176125244618,5.40367590474543,0,11,0,3,0.485127201565558,20130706
2013,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,75,28.6340456621005,8.51916428161081,0,73,0,2,0.512986301369863,20130626
2013,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),425A,Agricultural Equipment Technician,Voluntary,Male,53,21.62021194107,4.93668345056001,0,49,0,4,0.592194365469113,20130528
2013,New registration (during report period),426A,Construction Millwright,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),426A,Construction Millwright,Voluntary,Male,71,28.9317769631488,7.3925581801874,0,70,0,1,0.365772718502798,20130819
2013,New registration (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,165,27.3514321295143,6.264955968652,0,155,0,10,0.442573682025737,20130722
2013,New registration (during report period),428A,Construction Boilermaker,Voluntary,Female,1,x,x,x,x,x,x,x,x
2013,New registration (during report period),428A,Construction Boilermaker,Voluntary,Male,21,25.1964774951076,5.20036057924286,0,20,0,1,0.249184605348989,20131001
2013,New registration (during report period),429A,General Machinist,Voluntary,Female,13,25.4217070600632,7.00151289279241,0,10,0,3,0.560168598524763,20130609
2013,New registration (during report period),429A,General Machinist,Voluntary,Male,365,24.0173691124038,7.38753361372732,0,325,0,40,0.560540439106774,20130609
2013,New registration (during report period),430A,Tool and Die Maker,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),430A,Tool and Die Maker,Voluntary,Male,129,25.9883189975576,7.7198797064126,0,112,0,17,0.546819581607731,20130614
2013,New registration (during report period),430M,Machine Tool Builder and Integrator,Voluntary,Male,9,31.862404870624,12.2278449036824,0,7,0,2,0.54337899543379,20130615
2013,New registration (during report period),431A,Mould Maker,Voluntary,Male,56,23.3746575342466,5.54148128894458,0,47,0,9,0.522455968688845,20130623
2013,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Female,12,24.9586757990868,8.97908804882114,0,10,0,2,0.64634703196347,20130509
2013,New registration (during report period),433A,Industrial Mechanic Millwright,Voluntary,Male,560,28.1917074363992,9.35200231057119,0,502,1,57,0.494329745596869,20130703
2013,New registration (during report period),434A,Powerline Technician,Voluntary,Female,2,x,x,x,x,x,x,x,x
2013,New registration (during report period),434A,Powerline Technician,Voluntary,Male,247,24.6138428262437,5.3867441060103,0,240,0,7,0.584981420886251,20130531
2013,New registration (during report period),435A,Small Engine Technician,Voluntary,Female,3,x,x,x,x,x,x,x,x
2013,New registration (during report period),435A,Small Engine Technician,Voluntary,Male,33,24.3369863013699,9.68835626122789,0,25,1,7,0.384059775840598,20130812
